patch,r,g,b,refR,refG,refB,refX,refY,refZ
k5,6394.0,9491.0,4948.0,0,0,0,15.56,14.22,14.49
k6,5706.0,9865.0,4328.0,0,0,0,17.79,14.33,18.03
k7,5217.0,10321.0,3931.0,0,0,0,20.02,14.38,21.96
k8,4314.0,11173.0,3216.0,0,0,0,25.52,14.48,31.69
k9,4141.0,5013.0,3254.0,0,0,0,40.84,40.34,36.15
k10,3921.0,5095.0,3066.0,0,0,0,42.98,40.37,39.23
k11,3783.0,5258.0,2883.0,0,0,0,44.92,40.27,42.42
k12,3502.0,5421.0,2550.0,0,0,0,48.93,40.18,48.91
k13,12641.0,4949.0,2213.0,0,0,0,15.44,24.54,45.44
k14,4053.0,13046.0,3520.0,0,0,0,25.29,12.75,27.93
k15,3706.0,8938.0,18090.0,0,0,0,52.06,49.38,3.26
k16,16236.0,23689.0,16093.0,0,0,0,1.54,1.61,1.35
k17,4548.0,20944.0,15916.0,0,0,0,18.93,10.33,1.47
k18,14372.0,10971.0,16291.0,0,0,0,6.97,13.97,2.67
k19,15817.0,14153.0,3489.0,0,0,0,5.37,2.89,22.62
k20,15729.0,19744.0,14543.0,0,0,0,2.28,3.02,1.91
k21,16708.0,22316.0,15227.0,0,0,0,1.26,1.72,1.49
k22,16358.0,20126.0,11957.0,0,0,0,1.62,2.1,2.79
l1,11589.0,19702.0,12229.0,0,0,0,3.58,2.92,2.64
l2,9913.0,20157.0,11643.0,0,0,0,4.48,2.96,2.93
l3,8774.0,20313.0,11253.0,0,0,0,5.39,3.12,3.23
l4,8446.0,20283.0,10913.0,0,0,0,5.95,3.4,3.57
l5,6687.0,11463.0,6337.0,0,0,0,12.96,11.08,9.97
l6,5594.0,12588.0,6036.0,0,0,0,15.38,10.99,10.69
l7,4815.0,13997.0,5789.0,0,0,0,18.18,11.02,11.56
l8,4260.0,15767.0,5583.0,0,0,0,21.16,10.96,12.58
l9,4072.0,5117.0,3376.0,0,0,0,40.94,39.99,33.66
l10,3810.0,5287.0,3307.0,0,0,0,43.02,39.82,34.15
l11,3624.0,5544.0,3265.0,0,0,0,45.36,39.98,35.08
l12,3419.0,5723.0,3174.0,0,0,0,48.06,40.19,35.97
l13,14181.0,5576.0,2336.0,0,0,0,12.12,19.77,41.27
l14,4288.0,14694.0,3853.0,0,0,0,21.34,9.74,23.64
l15,3937.0,10452.0,21773.0,0,0,0,48.52,44.71,1.86
l16,17753.0,26858.0,20555.0,0,0,0,0.63,0.68,0.6
l17,4988.0,23567.0,19209.0,0,0,0,15.51,7.82,0.67
l18,16372.0,13617.0,20112.0,0,0,0,4.37,9.78,1.44
l19,16957.0,16890.0,4125.0,0,0,0,3.85,1.6,18.27
l20,17400.0,25695.0,18447.0,0,0,0,0.71,0.78,0.82
l21,16719.0,24904.0,17149.0,0,0,0,0.96,0.93,1.01
l22,14232.0,23147.0,15278.0,0,0,0,1.94,1.57,1.38
gs0,3162.0,3116.0,2259.0,0,0,0,74.72,77.75,63.04
gs1,3377.0,3461.0,2494.0,0,0,0,65.56,67.88,55.45
gs2,3567.0,3744.0,2660.0,0,0,0,58.77,60.99,49.71
gs3,3753.0,4045.0,2856.0,0,0,0,52.06,53.98,44.05
gs4,3986.0,4434.0,3115.0,0,0,0,45.81,47.44,38.7
gs5,4273.0,4873.0,3366.0,0,0,0,39.71,41.23,33.59
gs6,4566.0,5291.0,3629.0,0,0,0,34.84,36.16,29.36
gs7,4912.0,5800.0,3899.0,0,0,0,30.03,31.18,25.42
