patch,r,g,b,refR,refG,refB,refX,refY,refZ
i19,12338.0,8698.0,3099.0,0,0,0,10.53,8.11,31.26
i20,4588.0,4860.0,5675.0,0,0,0,40.46,44.14,15.57
i21,9561.0,9834.0,14452.0,0,0,0,10.6,14.14,3.33
i22,6142.0,4735.0,4868.0,0,0,0,27.73,35.54,16.85
j1,16680.0,20330.0,11687.0,0,0,0,2.03,1.81,2.98
j2,16942.0,19804.0,9041.0,0,0,0,2.43,1.89,4.86
j3,18273.0,18742.0,7130.0,0,0,0,2.75,1.86,7.76
j4,27122.0,15659.0,4464.0,0,0,0,3.89,1.92,19.02
j5,9009.0,9263.0,6128.0,0,0,0,11.37,11.02,11.93
j6,8899.0,9018.0,5167.0,0,0,0,12.09,11.01,15.55
j7,8918.0,8816.0,4379.0,0,0,0,13.09,11.24,20.23
j8,9138.0,8403.0,3253.0,0,0,0,15.11,11.12,33.57
j9,5034.0,4536.0,3218.0,0,0,0,39.41,40.08,36.29
j10,4996.0,4512.0,3039.0,0,0,0,40.38,40.15,39.28
j11,4986.0,4484.0,2856.0,0,0,0,41.5,40.42,43.68
j12,4950.0,4379.0,2535.0,0,0,0,43.0,40.44,51.03
j13,12639.0,4783.0,2516.0,0,0,0,19.05,29.21,48.71
j14,4774.0,8997.0,3149.0,0,0,0,29.51,16.47,32.13
j15,3772.0,6856.0,12960.0,0,0,0,54.05,52.52,5.29
j16,14292.0,17447.0,13214.0,0,0,0,3.1,3.21,2.66
j17,4925.0,15085.0,13008.0,0,0,0,22.32,13.18,2.86
j18,12488.0,8753.0,13402.0,0,0,0,10.1,18.32,4.5
j19,15763.0,10389.0,3272.0,0,0,0,7.58,5.05,27.03
j20,6214.0,4504.0,4135.0,0,0,0,29.46,37.68,22.04
j21,17949.0,14577.0,24388.0,0,0,0,4.0,7.61,1.46
j22,22585.0,21733.0,23574.0,0,0,0,1.27,2.04,0.96
k1,11212.0,15157.0,8940.0,0,0,0,5.15,4.32,5.09
k2,10198.0,16238.0,7364.0,0,0,0,6.39,4.32,7.23
k3,9417.0,17298.0,6396.0,0,0,0,7.75,4.37,9.62
k4,9085.0,18184.0,6011.0,0,0,0,8.62,4.45,11.15
k5,7460.0,8160.0,5389.0,0,0,0,15.56,14.22,14.49
k6,6868.0,8398.0,4673.0,0,0,0,17.79,14.33,18.03
k7,6332.0,8686.0,4150.0,0,0,0,20.02,14.38,21.96
k8,5375.0,9397.0,3313.0,0,0,0,25.52,14.48,31.69
k9,4814.0,4535.0,3198.0,0,0,0,40.84,40.34,36.15
k10,4599.0,4528.0,2990.0,0,0,0,42.98,40.37,39.23
k11,4472.0,4585.0,2818.0,0,0,0,44.92,40.27,42.42
k12,4229.0,4689.0,2567.0,0,0,0,48.93,40.18,48.91
k13,15620.0,5227.0,2573.0,0,0,0,15.44,24.54,45.44
k14,5153.0,11330.0,3500.0,0,0,0,25.29,12.75,27.93
k15,3994.0,8794.0,18706.0,0,0,0,52.06,49.38,3.26
k16,18961.0,24473.0,18880.0,0,0,0,1.54,1.61,1.35
k17,5612.0,21190.0,18098.0,0,0,0,18.93,10.33,1.47
k18,15903.0,11255.0,19273.0,0,0,0,6.97,13.97,2.67
k19,21357.0,13039.0,3590.0,0,0,0,5.37,2.89,22.62
k20,17973.0,17638.0,16429.0,0,0,0,2.28,3.02,1.91
k21,22601.0,21818.0,17800.0,0,0,0,1.26,1.72,1.49
k22,21748.0,18427.0,12213.0,0,0,0,1.62,2.1,2.79
l1,12554.0,19540.0,13033.0,0,0,0,3.58,2.92,2.64
l2,11202.0,21321.0,12192.0,0,0,0,4.48,2.96,2.93
l3,10385.0,23080.0,11645.0,0,0,0,5.39,3.12,3.23
l4,10099.0,23049.0,11138.0,0,0,0,5.95,3.4,3.57
l5,7728.0,9903.0,6658.0,0,0,0,12.96,11.08,9.97
l6,6692.0,10964.0,6374.0,0,0,0,15.38,10.99,10.69
l7,5863.0,12511.0,5925.0,0,0,0,18.18,11.02,11.56
l8,5372.0,15228.0,5692.0,0,0,0,21.16,10.96,12.58
l9,4683.0,4568.0,3285.0,0,0,0,40.94,39.99,33.66
l10,4414.0,4620.0,3206.0,0,0,0,43.02,39.82,34.15
l11,4207.0,4672.0,3092.0,0,0,0,45.36,39.98,35.08
l12,4022.0,4789.0,3060.0,0,0,0,48.06,40.19,35.97
l13,19601.0,5827.0,2673.0,0,0,0,12.12,19.77,41.27
l14,5602.0,14367.0,3917.0,0,0,0,21.34,9.74,23.64
l15,4367.0,11720.0,27396.0,0,0,0,48.52,44.71,1.86
l16,25579.0,34992.0,27974.0,0,0,0,0.63,0.68,0.6
l17,6569.0,29138.0,24986.0,0,0,0,15.51,7.82,0.67
l18,21441.0,15391.0,28748.0,0,0,0,4.37,9.78,1.44
l19,26799.0,16556.0,4215.0,0,0,0,3.85,1.6,18.27
l20,25209.0,31210.0,23577.0,0,0,0,0.71,0.78,0.82
l21,22003.0,29438.0,21078.0,0,0,0,0.96,0.93,1.01
l22,15610.0,25315.0,17687.0,0,0,0,1.94,1.57,1.38
gs0,3558.0,2966.0,2117.0,0,0,0,74.72,77.75,63.04
gs1,3773.0,3239.0,2341.0,0,0,0,65.56,67.88,55.45
gs2,4012.0,3485.0,2554.0,0,0,0,58.77,60.99,49.71
gs3,4237.0,3738.0,2758.0,0,0,0,52.06,53.98,44.05
gs4,4511.0,4018.0,2985.0,0,0,0,45.81,47.44,38.7
gs5,4844.0,4366.0,3284.0,0,0,0,39.71,41.23,33.59
gs6,5167.0,4718.0,3586.0,0,0,0,34.84,36.16,29.36
gs7,5588.0,5146.0,3936.0,0,0,0,30.03,31.18,25.42
gs8,6102.0,5645.0,4315.0,0,0,0,25.6,26.6,21.81
gs9,6649.0,6283.0,4821.0,0,0,0,21.49,22.27,18.18
gs10,7205.0,6880.0,5268.0,0,0,0,18.22,18.88,15.51
gs11,7845.0,7704.0,5885.0,0,0,0,15.15,15.65,12.67
gs12,8599.0,8594.0,6590.0,0,0,0,12.54,12.98,10.68
gs13,9389.0,9710.0,7390.0,0,0,0,10.08,10.41,8.63
gs14,10315.0,10993.0,8285.0,0,0,0,8.0,8.24,6.87
gs15,11330.0,12498.0,9558.0,0,0,0,6.21,6.42,5.29
gs16,12479.0,14376.0,10773.0,0,0,0,4.68,4.81,4.05
gs17,14066.0,16701.0,12610.0,0,0,0,3.52,3.65,3.03
gs18,15983.0,19616.0,14952.0,0,0,0,2.57,2.68,2.23
gs19,18491.0,23205.0,17952.0,0,0,0,1.75,1.84,1.54
gs20,20929.0,27012.0,21255.0,0,0,0,1.17,1.22,1.07
gs21,22315.0,29113.0,23056.0,0,0,0,0.95,1.0,0.87
gs22,23239.0,30744.0,24434.0,0,0,0,0.75,0.8,0.7
gs23,25828.0,32508.0,25620.0,0,0,0,0.43,0.52,0.56
