patch,r,g,b,refR,refG,refB,refX,refY,refZ
g17,9695.0,16495.0,19330.0,0,0,0,8909.14237192,6880.0,3684.39286725
g18,16377.0,11377.0,18817.0,0,0,0,6309.60683761,8816.0,4703.45299145
g19,17635.0,12855.0,7937.0,0,0,0,5352.95073892,4787.0,11297.5772503
g20,9962.0,12317.0,17315.0,0,0,0,9417.85973306,9173.0,4509.11508436
g21,10080.0,13567.0,22270.0,0,0,0,8966.88846611,8666.0,2975.91058264
g22,9100.0,14330.0,30592.0,0,0,0,11447.3333333,10850.0,1036.0
h1,26382.0,29740.0,32085.0,0,0,0,791.887424387,875.2,1119.28634193
h2,26735.0,29030.0,30380.0,0,0,0,684.165517241,831.6,1380.7862069
h3,26905.0,28667.0,28835.0,0,0,0,686.247926267,882.9,1821.40506912
h4,26970.0,28007.0,27417.0,0,0,0,687.428740624,921.3,2028.46036321
h5,22632.0,20192.0,20372.0,0,0,0,2694.13649112,2973.0,3597.43191025
h6,24422.0,19087.0,17677.0,0,0,0,2490.53438443,3007.0,4589.68466957
h7,25487.0,18210.0,15525.0,0,0,0,2220.23469014,2932.0,5599.50715072
h8,26075.0,17475.0,13797.0,0,0,0,1984.7144623,2857.0,6930.02018953
h9,11975.0,10335.0,10315.0,0,0,0,9865.49112426,10440.0,10582.0828402
h10,12755.0,10067.0,9760.0,0,0,0,9669.96366939,10510.0,11639.5943082
h11,13872.0,9742.0,9057.0,0,0,0,9394.89282386,10530.0,12787.1295433
h12,16857.0,8895.0,7542.0,0,0,0,8565.11318242,10400.0,15655.3928096
h13,19415.0,8682.0,7640.0,0,0,0,7723.47364932,10140.0,15746.0722572
h14,9792.0,14320.0,8682.0,0,0,0,9862.24714519,6835.0,11177.95677
h15,8725.0,11437.0,22335.0,0,0,0,14611.0113107,14990.0,3643.61055666
h16,21385.0,22727.0,25062.0,0,0,0,2585.01320035,2558.0,2360.6535641
h17,10217.0,19467.0,23420.0,0,0,0,7651.25899688,5541.0,2509.07282516
h18,18977.0,13052.0,22897.0,0,0,0,4906.92124308,7316.0,3349.66283525
h19,20542.0,15167.0,8555.0,0,0,0,3888.58719417,3272.0,9872.20822488
h20,9665.0,11347.0,17390.0,0,0,0,10388.5204082,10550.0,4693.16083576
h21,11080.0,11172.0,13405.0,0,0,0,8133.96471856,8373.0,6043.53353084
h22,10410.0,11710.0,20457.0,0,0,0,8975.0715588,9753.0,3498.45533273
i1,25200.0,27480.0,27215.0,0,0,0,1200.01674224,1188.0,1755.6874782
i2,25542.0,26157.0,23090.0,0,0,0,1194.37779619,1164.0,2463.49461475
i3,26000.0,25077.0,18987.0,0,0,0,1234.09598433,1182.0,3372.3467189
i4,26382.0,23335.0,14330.0,0,0,0,1250.64900662,1160.0,5271.47019868
i5,18912.0,17725.0,17155.0,0,0,0,3791.2764613,3830.0,4479.82938389
i6,19882.0,17217.0,14705.0,0,0,0,3791.32240056,3790.0,5642.68318214
i7,20810.0,16760.0,12935.0,0,0,0,3841.08212376,3799.0,6870.99503438
i8,23165.0,14890.0,9227.0,0,0,0,3871.40683678,3768.0,10502.1434762
i9,11380.0,10462.0,10227.0,0,0,0,10083.2535885,10280.0,10378.3732057
i10,11517.0,10307.0,9642.0,0,0,0,10217.4876847,10400.0,11402.2167488
i11,11817.0,10260.0,9087.0,0,0,0,10238.0012731,10360.0,12374.6276257
i12,12147.0,9677.0,7820.0,0,0,0,10296.6382253,10450.0,14918.890785
i13,21365.0,9115.0,7597.0,0,0,0,6446.19438741,8810.0,14894.3874059
i14,10165.0,16195.0,9152.0,0,0,0,8554.57972914,5459.0,9835.26256007
i15,8875.0,12450.0,25797.0,0,0,0,14175.6521739,14300.0,2611.30434783
i16,23910.0,26665.0,29697.0,0,0,0,1674.24918615,1636.0,1531.41994673
i17,10805.0,22622.0,27075.0,0,0,0,6517.44441277,4401.0,1627.16562144
i18,21332.0,14832.0,27417.0,0,0,0,3748.97014925,5994.0,2346.58208955
i19,22897.0,17950.0,9375.0,0,0,0,2835.27863777,2165.0,8405.29411765
i20,9962.0,10575.0,17187.0,0,0,0,10471.6631677,11420.0,4747.01189643
i21,20310.0,19025.0,31882.0,0,0,0,2953.33554404,3843.0,1168.43129534
i22,13020.0,10250.0,15557.0,0,0,0,7277.27827311,9160.0,5054.97888315
j1,26670.0,30767.0,32447.0,0,0,0,665.477799154,585.9,1002.95078876
j2,26320.0,29707.0,28632.0,0,0,0,703.3555666,538.9,1436.17385686
j3,26510.0,28732.0,23805.0,0,0,0,792.354236157,535.5,2244.52735157
j4,26735.0,25935.0,14182.0,0,0,0,1023.56897404,523.1,4919.33844252
j5,20150.0,20740.0,19980.0,0,0,0,3081.3041924,2929.0,3508.7078323
j6,19735.0,20165.0,16792.0,0,0,0,3307.85326087,2969.0,4480.39311594
j7,19947.0,19807.0,14375.0,0,0,0,3511.21551724,2973.0,5720.2179803
j8,20085.0,18390.0,10047.0,0,0,0,3971.62730228,2914.0,8899.85482124
j9,11197.0,10500.0,10227.0,0,0,0,10203.7871957,10250.0,10354.7490231
