patch,r,g,b,refR,refG,refB,refX,refY,refZ
l4,9270.0,21032.0,13202.0,6775.0,26405.0,10622.0,1480.23332048,867.4,997.5267258
l5,7627.0,10877.0,8045.0,6072.0,12822.0,6690.0,3313.04526749,2821.0,2795.99588477
l6,6402.0,12572.0,7735.0,4837.0,15700.0,6222.0,3847.51868358,2803.0,2958.66883785
l7,5582.0,14782.0,7597.0,3952.0,19205.0,5850.0,4494.81753995,2809.0,3134.68115942
l8,4975.0,17607.0,7542.0,3217.0,23580.0,5530.0,5132.91539081,2808.0,3372.54149879
l9,4880.0,4750.0,4377.0,4090.0,5125.0,3812.0,10152.6820604,9810.0,9078.1705151
l10,4592.0,4975.0,4377.0,3802.0,5512.0,3782.0,10769.269103,9974.0,9380.56055572
l11,4335.0,5160.0,4282.0,3537.0,5832.0,3665.0,11228.6625464,9936.0,9539.91100124
l12,4037.0,5267.0,4145.0,3270.0,6105.0,3505.0,11811.1498258,9970.0,9799.46468166
l13,18507.0,4717.0,2875.0,16962.0,3995.0,2267.0,3479.37159763,5043.0,11371.1195266
l14,4900.0,16190.0,5027.0,3312.0,22322.0,3312.0,5351.48912494,2731.0,5731.37025797
l15,4762.0,10430.0,32925.0,3100.0,4410.0,30380.0,11794.306383,11080.0,700.161702128
l16,25137.0,30512.0,30497.0,20725.0,33043.0,26202.0,451.561772686,354.6,262.876514923
l17,5690.0,27842.0,29132.0,2822.0,31790.0,25190.0,3767.98389502,2046.0,288.014315538
l18,21525.0,12307.0,30122.0,18775.0,6242.0,27417.0,1266.53157625,2566.0,559.048091734
l19,23485.0,15075.0,4570.0,20692.0,18602.0,2897.0,980.915736041,469.6,4508.8751269
l20,24200.0,27815.0,26307.0,19967.0,30512.0,22495.0,295.660512,299.3,362.799488
l21,21865.0,25907.0,22985.0,18030.0,29067.0,19490.0,350.624742268,329.6,381.630927835
l22,16100.0,22835.0,19765.0,12915.0,26105.0,16815.0,643.563606771,523.3,536.586914062
gs0,3727.0,2672.0,2535.0,3110.0,2732.0,2195.0,19000.3149379,19730.0,18276.3305403
gs1,3952.0,2965.0,2812.0,3312.0,3057.0,2440.0,17431.4289863,17910.0,16677.159454
gs2,4175.0,3200.0,3077.0,3515.0,3297.0,2672.0,15705.9123876,16180.0,15053.4551784
gs3,4462.0,3562.0,3407.0,3760.0,3670.0,2950.0,13910.1508121,14300.0,13263.1670534
gs4,4772.0,3920.0,3782.0,3995.0,4072.0,3270.0,12316.4300203,12650.0,11689.6117068
