patch,r,g,b,refR,refG,refB,refX,refY,refZ
l1,25605.0,34295.0,28982.0,0,0,0,972.23984324,788.4,814.147877204
l2,21757.0,35083.0,28067.0,0,0,0,1160.71454027,785.0,851.862081254
l3,19275.0,35765.0,27565.0,0,0,0,1384.59657143,822.3,925.674857143
l4,18667.0,35883.0,27235.0,0,0,0,1480.23332048,867.4,997.5267258
l5,15110.0,20952.0,15972.0,0,0,0,3313.04526749,2821.0,2795.99588477
l6,12605.0,23340.0,15472.0,0,0,0,3847.51868358,2803.0,2958.66883785
l7,10815.0,26137.0,15077.0,0,0,0,4494.81753995,2809.0,3134.68115942
l8,9322.0,29237.0,14532.0,0,0,0,5132.91539081,2808.0,3372.54149879
l9,9462.0,9925.0,8842.0,0,0,0,10152.6820604,9810.0,9078.1705151
l10,8917.0,10382.0,8832.0,0,0,0,10769.269103,9974.0,9380.56055572
l11,8512.0,10957.0,8875.0,0,0,0,11228.6625464,9936.0,9539.91100124
l12,8045.0,11425.0,8725.0,0,0,0,11811.1498258,9970.0,9799.46468166
l13,32467.0,9977.0,6327.0,0,0,0,3479.37159763,5043.0,11371.1195266
l14,9590.0,27005.0,10047.0,0,0,0,5351.48912494,2731.0,5731.37025797
l15,8885.0,18577.0,51435.0,0,0,0,11794.306383,11080.0,700.161702128
l16,39053.0,47215.0,52108.0,0,0,0,451.561772686,354.6,262.876514923
l17,10560.0,41718.0,48270.0,0,0,0,3767.98389502,2046.0,288.014315538
l18,36175.0,23357.0,49305.0,0,0,0,1266.53157625,2566.0,559.048091734
l19,37253.0,28925.0,9887.0,0,0,0,980.915736041,469.6,4508.8751269
l20,37700.0,44153.0,46333.0,0,0,0,295.660512,299.3,362.799488
l21,36325.0,42235.0,42315.0,0,0,0,350.624742268,329.6,381.630927835
l22,30785.0,38973.0,37028.0,0,0,0,643.563606771,523.3,536.586914062
gs0,7095.0,5587.0,5327.0,0,0,0,19000.3149379,19730.0,18276.3305403
gs1,7512.0,6205.0,5892.0,0,0,0,17431.4289863,17910.0,16677.159454
gs2,7915.0,6647.0,6350.0,0,0,0,15705.9123876,16180.0,15053.4551784
gs3,8480.0,7372.0,7052.0,0,0,0,13910.1508121,14300.0,13263.1670534
gs4,9077.0,8122.0,7660.0,0,0,0,12316.4300203,12650.0,11689.6117068
gs5,9812.0,8970.0,8460.0,0,0,0,10713.9774371,11020.0,10143.3728666
gs6,10410.0,9807.0,9067.0,0,0,0,9425.80415945,9686.0,8866.24321202
gs7,11272.0,10782.0,9930.0,0,0,0,8201.19010417,8433.0,7766.8515625
gs8,12265.0,11950.0,10782.0,0,0,0,7006.86948956,7214.0,6701.40429234
gs9,13405.0,13580.0,12092.0,0,0,0,5900.17875798,6044.0,5594.99709808
gs10,14620.0,15067.0,13105.0,0,0,0,5081.40249927,5207.0,4843.82650392
gs11,15940.0,16882.0,14790.0,0,0,0,4281.35017422,4365.0,4027.86585366
gs12,17697.0,18610.0,16505.0,0,0,0,3568.73527697,3642.0,3407.34052478
gs13,19552.0,20617.0,18220.0,0,0,0,2900.52122987,2948.0,2783.98243045
gs14,21492.0,22897.0,20617.0,0,0,0,2344.77440283,2365.0,2264.56944854
gs15,23932.0,25610.0,23420.0,0,0,0,1838.40774421,1863.0,1763.53798768
gs16,26627.0,28800.0,25925.0,0,0,0,1416.03281111,1427.0,1375.11676027
gs17,29632.0,32340.0,29560.0,0,0,0,1069.46497192,1080.0,1042.96778008
gs18,32415.0,35888.0,33278.0,0,0,0,796.423396675,803.1,784.977790974
gs19,34385.0,38968.0,37403.0,0,0,0,568.299286776,574.1,563.692838039
gs20,35570.0,41138.0,41218.0,0,0,0,407.277914294,407.4,406.179142943
gs21,35815.0,41388.0,42293.0,0,0,0,337.298526316,337.4,340.038315789
gs22,35878.0,41530.0,43625.0,0,0,0,294.150967577,276.557377,295.970994188
gs23,36315.0,41793.0,44700.0,0,0,0,234.075679172,234.0,288.716041397
