patch,r,g,b,refR,refG,refB,refX,refY,refZ
g1,35963.0,32665.0,35238.0,0,0,0,817.542575713,961.1,1047.29097324
g2,38745.0,32162.0,35410.0,0,0,0,616.631853786,858.8,1016.00997969
g3,40003.0,31450.0,35580.0,0,0,0,531.98072842,863.2,1080.29962719
g4,40428.0,30857.0,35100.0,0,0,0,587.516193752,945.5,1176.92934938
g5,23560.0,17112.0,18487.0,0,0,0,2636.33266533,3110.0,3157.18866304
g6,29462.0,16450.0,17965.0,0,0,0,2327.80919932,3134.0,3436.54400909
g7,35133.0,16040.0,18145.0,0,0,0,1898.39362594,3006.0,3499.29661728
g8,37968.0,15800.0,18040.0,0,0,0,1740.27589158,3101.0,4006.0850214
g9,11805.0,8767.0,8917.0,0,0,0,10101.3341001,10840.0,10226.0034503
g10,12497.0,8522.0,8725.0,0,0,0,9498.54285714,10700.0,10372.8857143
g11,13320.0,8507.0,8715.0,0,0,0,8899.92598918,10520.0,10525.989183
g12,16100.0,7890.0,8235.0,0,0,0,7914.0,10620.0,11466.0
g13,15737.0,7062.0,6190.0,0,0,0,9107.18971061,11570.0,16525.3826367
g14,9365.0,10962.0,6862.0,0,0,0,11366.1390374,8468.0,12511.1627196
g15,8332.0,8607.0,15130.0,0,0,0,15004.0164309,15580.0,4970.52487449
g16,16802.0,15760.0,16067.0,0,0,0,3729.77677269,3785.0,3529.86868982
g17,9632.0,14815.0,15717.0,0,0,0,8909.14237192,6880.0,3684.39286725
g18,15385.0,9567.0,14980.0,0,0,0,6309.60683761,8816.0,4703.45299145
g19,16665.0,11202.0,6572.0,0,0,0,5352.95073892,4787.0,11297.5772503
g20,10132.0,10537.0,14287.0,0,0,0,9417.85973306,9173.0,4509.11508436
g21,10197.0,11975.0,19617.0,0,0,0,8966.88846611,8666.0,2975.91058264
g22,9387.0,15275.0,39970.0,0,0,0,11447.3333333,10850.0,1036.0
h1,35153.0,31790.0,31625.0,0,0,0,791.887424387,875.2,1119.28634193
h2,37903.0,30447.0,27780.0,0,0,0,684.165517241,831.6,1380.7862069
h3,39863.0,29537.0,24912.0,0,0,0,686.247926267,882.9,1821.40506912
h4,40003.0,27825.0,23047.0,0,0,0,687.428740624,921.3,2028.46036321
h5,22695.0,16882.0,15920.0,0,0,0,2694.13649112,2973.0,3597.43191025
h6,28387.0,15667.0,13595.0,0,0,0,2490.53438443,3007.0,4589.68466957
h7,34323.0,14820.0,11912.0,0,0,0,2220.23469014,2932.0,5599.50715072
h8,37710.0,14202.0,10495.0,0,0,0,1984.7144623,2857.0,6930.02018953
h9,11817.0,8742.0,8407.0,0,0,0,9865.49112426,10440.0,10582.0828402
h10,12337.0,8495.0,7927.0,0,0,0,9669.96366939,10510.0,11639.5943082
h11,13075.0,8192.0,7405.0,0,0,0,9394.89282386,10530.0,12787.1295433
h12,15600.0,7575.0,6340.0,0,0,0,8565.11318242,10400.0,15655.3928096
h13,18507.0,7315.0,6212.0,0,0,0,7723.47364932,10140.0,15746.0722572
h14,9770.0,12897.0,7117.0,0,0,0,9862.24714519,6835.0,11177.95677
h15,8395.0,9577.0,18997.0,0,0,0,14611.0113107,14990.0,3643.61055666
h16,20287.0,19722.0,20427.0,0,0,0,2585.01320035,2558.0,2360.6535641
h17,10122.0,18177.0,19787.0,0,0,0,7651.25899688,5541.0,2509.07282516
h18,18177.0,10920.0,19265.0,0,0,0,4906.92124308,7316.0,3349.66283525
