patch,r,g,b,refR,refG,refB,refX,refY,refZ
d16,10816.0,6575.0,8342.0,10263.0,7166.0,8446.0,10065.205359743666,10330.0,9695.094669385377
d17,8370.0,6450.0,8387.0,7758.0,7108.0,8424.0,14196.241073978861,12970.0,9880.317052270779
d18,10476.0,4811.0,7849.0,9990.0,4779.0,8025.0,12563.722966014417,14900.0,10898.789907312046
d19,10559.0,5459.0,5226.0,10038.0,6370.0,5333.0,11627.094339622643,11540.0,16421.241852487135
d20,11485.0,15444.0,21144.0,10127.0,16390.0,21062.0,3926.203801478352,3076.0,1118.176346356916
d21,11281.0,8981.0,11851.0,10529.0,9640.0,11865.0,6130.000539519828,5944.0,3960.5287294308077
d22,9154.0,6795.0,9734.0,8509.0,7247.0,9789.0,10538.87075194006,10140.0,6455.194005887074
e1,20676.0,15461.0,19663.0,19592.0,16391.0,19563.0,1407.4217907227617,1544.0,1212.5480043149942
e2,21734.0,15955.0,22942.0,20663.0,16168.0,22920.0,1315.630693069307,1546.0,965.1019801980196
e3,22859.0,16486.0,25833.0,21765.0,16007.0,25843.0,1261.5927559786394,1565.0,807.0269328999304
e4,22756.0,16350.0,26451.0,21700.0,15585.0,26472.0,1370.7276067983462,1714.0,851.8824069820852
e5,15202.0,10486.0,14617.0,14390.0,10882.0,14576.0,3912.516865594187,4333.0,2997.3476907109493
e6,16106.0,11093.0,19267.0,15214.0,10271.0,19299.0,3622.8293357933585,4349.0,2058.152214022141
e7,17401.0,11921.0,24571.0,16453.0,9439.0,24644.0,3175.9431396786154,4188.0,1263.9925834363412
e8,18914.0,12855.0,29252.0,17930.0,8727.0,29411.0,3068.4697147323172,4292.0,1025.6186010160213
e9,10600.0,6174.0,8558.0,10049.0,6534.0,8665.0,10563.421269579554,11230.0,9066.705138774387
e10,10757.0,6229.0,9588.0,10230.0,6307.0,9710.0,10263.889612080187,11280.0,7823.462639937519
e11,11068.0,6441.0,10833.0,10514.0,6237.0,10954.0,9676.599210266533,10980.0,6441.130306021719
e12,12015.0,6956.0,14625.0,11392.0,5627.0,14769.0,8704.936216216216,10890.0,3951.0097297297307
e13,11711.0,4265.0,5097.0,11292.0,4592.0,5337.0,12802.13386552042,15190.0,18645.87657353393
e14,8590.0,6417.0,5882.0,8040.0,7614.0,5885.0,14639.872764786796,12430.0,15674.281292984866
e15,8438.0,5266.0,9811.0,7905.0,4939.0,9930.0,17193.961895456767,18040.0,8830.522716170006
e16,11842.0,7711.0,9510.0,11246.0,8447.0,9589.0,7529.648908296943,7684.0,7156.0745269286745
e17,8439.0,7658.0,9732.0,7766.0,8459.0,9722.0,12289.032441661924,10660.0,7386.767216846898
e18,11512.0,5306.0,9177.0,11012.0,5037.0,9355.0,10194.895936570862,12680.0,8542.34886025768
e19,11668.0,6292.0,5414.0,11142.0,7388.0,5498.0,9129.939226519338,8837.0,14581.863720073665
e20,9244.0,16205.0,27563.0,7496.0,15526.0,27479.0,6434.846308387744,4647.0,588.1687594173782
e21,10958.0,13735.0,22236.0,9717.0,13567.0,22158.0,4750.846606223964,4005.0,1057.9245283018868
e22,9315.0,9606.0,14852.0,8423.0,9850.0,14824.0,8016.6317388003035,7048.0,2773.8901543912925
f1,26119.0,19055.0,22660.0,25000.0,20427.0,22478.0,672.9850028296548,774.7,744.4485568760613
f2,27738.0,18966.0,23800.0,26694.0,19940.0,23661.0,495.7219284603422,663.6,560.7402799377917
f3,28766.0,19001.0,25250.0,27784.0,19542.0,25290.0,526.9724008975318,771.7,625.2867115432559
f4,29031.0,18707.0,25527.0,28100.0,19071.0,25471.0,451.93116518483856,711.7,501.55367337388867
f5,19660.0,12207.0,15211.0,18887.0,12970.0,15190.0,2040.2863673030386,2425.0,2055.2836784081746
f6,22734.0,11908.0,16812.0,22053.0,11914.0,16925.0,1719.0386413979818,2426.0,1825.9187792271719
f7,25994.0,11723.0,18454.0,25360.0,10889.0,18764.0,1311.0,2262.0,1426.9999999999998
f8,28164.0,11971.0,21685.0,27551.0,9958.0,22082.0,1053.415811707906,2262.0,1234.9764634882317
f9,10885.0,6039.0,7893.0,10363.0,6503.0,8031.0,10025.614430665162,10740.0,9504.960541149945
